metric_timestamp,Halle,metric_name,_value
1625497459.2299294,Bieberbau,Bieberbau.alpha.Strom,13.004,
1625497459.2299294,Spechtnest,Spechtnest.beta.Temperatur,42.18,
1625497459.2299294,Spechtnest,Spechtnest.beta.Strom,11.143,
1625497459.2299294,Spechtnest,Spechtnest.gamma.Temperatur,42.19,
1625497459.2299294,Spechtnest,Spechtnest.gamma.Strom,11.556,
1625497459.2299294,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625497459.2299294,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625497459.2299294,Aussenbereich,Aussenbereich.Luftdruck,1013.15,
1625497459.2299294,Aussenbereich,Aussenbereich.Wasserdruck,29.487,
1625499958.5439665,Bieberbau,Bieberbau.alpha.Temperatur,41.92,
1625499958.5439665,Bieberbau,Bieberbau.alpha.Strom,9.133,
1625499958.5439665,Spechtnest,Spechtnest.beta.Temperatur,39.42,
1625499958.5439665,Spechtnest,Spechtnest.beta.Strom,10.608,
1625499958.5439665,Spechtnest,Spechtnest.gamma.Temperatur,40.08,
1625499958.5439665,Spechtnest,Spechtnest.gamma.Strom,9.045,
1625499958.5439665,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625499958.5439665,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625499958.5439665,Aussenbereich,Aussenbereich.Luftdruck,1012.52,
1625499958.5439665,Aussenbereich,Aussenbereich.Wasserdruck,24.603,
1625499959.2465558,Bieberbau,Bieberbau.alpha.Temperatur,40.49,
1625499959.2465558,Bieberbau,Bieberbau.alpha.Strom,9.414,
1625499959.2465558,Spechtnest,Spechtnest.beta.Temperatur,39.72,
1625499959.2465558,Spechtnest,Spechtnest.beta.Strom,8.995,
1625499959.2465558,Spechtnest,Spechtnest.gamma.Temperatur,38.48,
1625499959.2465558,Spechtnest,Spechtnest.gamma.Strom,10.771,
1625499959.2465558,Aussenbereich,Aussenbereich.Aussentemperatur,18.0,
1625499959.2465558,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.4,
1625499959.2465558,Aussenbereich,Aussenbereich.Luftdruck,1010.85,
1625499959.2465558,Aussenbereich,Aussenbereich.Wasserdruck,28.712,
1625499959.5597575,Bieberbau,Bieberbau.alpha.Temperatur,42.15,
1625499959.5597575,Bieberbau,Bieberbau.alpha.Strom,11.064,
1625499959.5597575,Spechtnest,Spechtnest.beta.Temperatur,41.7,
1625499959.5597575,Spechtnest,Spechtnest.beta.Strom,12.425,
1625499959.5597575,Spechtnest,Spechtnest.gamma.Temperatur,40.87,
1625499959.5597575,Spechtnest,Spechtnest.gamma.Strom,10.927,
1625499959.5597575,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625499959.5597575,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625499959.5597575,Aussenbereich,Aussenbereich.Luftdruck,1010.99,
1625499959.5597575,Aussenbereich,Aussenbereich.Wasserdruck,36.599,
1625499960.2639823,Bieberbau,Bieberbau.alpha.Temperatur,101.97,
1625499960.2639823,Bieberbau,Bieberbau.alpha.Strom,9.652,
1625499960.2639823,Spechtnest,Spechtnest.beta.Temperatur,102.24000000000001,
1625499960.2639823,Spechtnest,Spechtnest.beta.Strom,11.202,
1625499960.2639823,Spechtnest,Spechtnest.gamma.Temperatur,100.66,
1625499960.2639823,Spechtnest,Spechtnest.gamma.Strom,10.5,
1625499960.2639823,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625499960.2639823,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625499960.2639823,Aussenbereich,Aussenbereich.Luftdruck,1012.36,
1625499960.2639823,Aussenbereich,Aussenbereich.Wasserdruck,41.049,
1625499961.89981,Bieberbau,Bieberbau.alpha.Temperatur,100.3,
1625499961.89981,Bieberbau,Bieberbau.alpha.Strom,11.215,
1625499961.89981,Spechtnest,Spechtnest.beta.Temperatur,101.44,
1625499961.89981,Spechtnest,Spechtnest.beta.Strom,10.391,
1625499961.89981,Spechtnest,Spechtnest.gamma.Temperatur,101.35,
1625499961.89981,Spechtnest,Spechtnest.gamma.Strom,9.115,
1625499961.89981,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625499961.89981,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625499961.89981,Aussenbereich,Aussenbereich.Luftdruck,1012.3,
1625499961.89981,Aussenbereich,Aussenbereich.Wasserdruck,22.267,
1625499962.909774,Bieberbau,Bieberbau.alpha.Temperatur,39.07,
1625499962.909774,Bieberbau,Bieberbau.alpha.Strom,9.264,
1625499962.909774,Spechtnest,Spechtnest.beta.Temperatur,39.46,
1625499962.909774,Spechtnest,Spechtnest.beta.Strom,10.158,
1625499962.909774,Spechtnest,Spechtnest.gamma.Temperatur,40.36,
1625499962.909774,Spechtnest,Spechtnest.gamma.Strom,10.493,
1625499962.909774,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625499962.909774,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625499962.909774,Aussenbereich,Aussenbereich.Luftdruck,1011.77,
1625499962.909774,Aussenbereich,Aussenbereich.Wasserdruck,15.843,
1625499964.5980883,Bieberbau,Bieberbau.alpha.Temperatur,40.04,
1625499964.5980883,Bieberbau,Bieberbau.alpha.Strom,8.267,
1625499964.5980883,Spechtnest,Spechtnest.beta.Temperatur,39.5,
1625499964.5980883,Spechtnest,Spechtnest.beta.Strom,11.062,
1625499964.5980883,Spechtnest,Spechtnest.gamma.Temperatur,42.52,
1625499964.5980883,Spechtnest,Spechtnest.gamma.Strom,9.776,
1625499964.5980883,Aussenbereich,Aussenbereich.Aussentemperatur,16.9,
1625499964.5980883,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.4,
1625499964.5980883,Aussenbereich,Aussenbereich.Luftdruck,1011.51,
1625499964.5980883,Aussenbereich,Aussenbereich.Wasserdruck,38.55,
1625499965.6124282,Bieberbau,Bieberbau.alpha.Temperatur,41.76,
1625499965.6124282,Bieberbau,Bieberbau.alpha.Strom,12.393,
1625499965.6124282,Spechtnest,Spechtnest.beta.Temperatur,39.98,
1625499965.6124282,Spechtnest,Spechtnest.beta.Strom,9.498,
1625499965.6124282,Spechtnest,Spechtnest.gamma.Temperatur,40.5,
1625499965.6124282,Spechtnest,Spechtnest.gamma.Strom,10.799,
1625499965.6124282,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625499965.6124282,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.6,
1625499965.6124282,Aussenbereich,Aussenbereich.Luftdruck,1012.04,
1625499965.6124282,Aussenbereich,Aussenbereich.Wasserdruck,57.192,
1625499966.9261916,Bieberbau,Bieberbau.alpha.Temperatur,40.66,
1625499966.9261916,Bieberbau,Bieberbau.alpha.Strom,9.556,
1625499966.9261916,Spechtnest,Spechtnest.beta.Temperatur,40.81,
1625499966.9261916,Spechtnest,Spechtnest.beta.Strom,9.376,
1625499966.9261916,Spechtnest,Spechtnest.gamma.Temperatur,40.06,
1625499966.9261916,Spechtnest,Spechtnest.gamma.Strom,10.549,
1625499966.9261916,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625499966.9261916,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.6,
1625499966.9261916,Aussenbereich,Aussenbereich.Luftdruck,1011.59,
1625499966.9261916,Aussenbereich,Aussenbereich.Wasserdruck,38.892,
1625499967.941325,Bieberbau,Bieberbau.alpha.Temperatur,39.62,
1625499967.941325,Bieberbau,Bieberbau.alpha.Strom,9.723,
1625499967.941325,Spechtnest,Spechtnest.beta.Temperatur,42.66,
1625499967.941325,Spechtnest,Spechtnest.beta.Strom,9.839,
1625499967.941325,Spechtnest,Spechtnest.gamma.Temperatur,41.33,
1625499967.941325,Spechtnest,Spechtnest.gamma.Strom,10.176,
1625499967.941325,Aussenbereich,Aussenbereich.Aussentemperatur,17.3,
1625499967.941325,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625499967.941325,Aussenbereich,Aussenbereich.Luftdruck,1012.28,
1625499967.941325,Aussenbereich,Aussenbereich.Wasserdruck,15.947,
1625500742.6065001,Bieberbau,Bieberbau.alpha.Temperatur,39.95,
1625500742.6065001,Bieberbau,Bieberbau.alpha.Strom,11.345,
1625500742.6065001,Spechtnest,Spechtnest.beta.Temperatur,40.0,
1625500742.6065001,Spechtnest,Spechtnest.beta.Strom,10.698,
1625500742.6065001,Spechtnest,Spechtnest.gamma.Temperatur,40.06,
1625500742.6065001,Spechtnest,Spechtnest.gamma.Strom,11.181,
1625500742.6065001,Aussenbereich,Aussenbereich.Aussentemperatur,17.9,
1625500742.6065001,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.5,
1625500742.6065001,Aussenbereich,Aussenbereich.Luftdruck,1011.35,
1625500742.6065001,Aussenbereich,Aussenbereich.Wasserdruck,25.161,
1625500743.53244,Bieberbau,Bieberbau.alpha.Temperatur,39.23,
1625500743.53244,Bieberbau,Bieberbau.alpha.Strom,10.172,
1625500743.53244,Spechtnest,Spechtnest.beta.Temperatur,39.56,
1625500743.53244,Spechtnest,Spechtnest.beta.Strom,11.389,
1625500743.53244,Spechtnest,Spechtnest.gamma.Temperatur,41.22,
1625500743.53244,Spechtnest,Spechtnest.gamma.Strom,9.524,
1625500743.53244,Aussenbereich,Aussenbereich.Aussentemperatur,16.9,
1625500743.53244,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625500743.53244,Aussenbereich,Aussenbereich.Luftdruck,1012.14,
1625500743.53244,Aussenbereich,Aussenbereich.Wasserdruck,44.153,
1625500743.6260865,Bieberbau,Bieberbau.alpha.Temperatur,41.22,
1625500743.6260865,Bieberbau,Bieberbau.alpha.Strom,8.119,
1625500743.6260865,Spechtnest,Spechtnest.beta.Temperatur,42.13,
1625500743.6260865,Spechtnest,Spechtnest.beta.Strom,10.004,
1625500743.6260865,Spechtnest,Spechtnest.gamma.Temperatur,41.24,
1625500743.6260865,Spechtnest,Spechtnest.gamma.Strom,8.961,
1625500743.6260865,Aussenbereich,Aussenbereich.Aussentemperatur,17.3,
1625500743.6260865,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.7,
1625500743.6260865,Aussenbereich,Aussenbereich.Luftdruck,1012.05,
1625500743.6260865,Aussenbereich,Aussenbereich.Wasserdruck,36.979,
1625500744.5358756,Bieberbau,Bieberbau.alpha.Temperatur,39.27,
1625500744.5358756,Bieberbau,Bieberbau.alpha.Strom,11.05,
1625500744.5358756,Spechtnest,Spechtnest.beta.Temperatur,41.88,
1625500744.5358756,Spechtnest,Spechtnest.beta.Strom,12.187,
1625500744.5358756,Spechtnest,Spechtnest.gamma.Temperatur,42.04,
1625500744.5358756,Spechtnest,Spechtnest.gamma.Strom,9.94,
1625500744.5358756,Aussenbereich,Aussenbereich.Aussentemperatur,17.1,
1625500744.5358756,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.3,
1625500744.5358756,Aussenbereich,Aussenbereich.Luftdruck,1012.22,
1625500744.5358756,Aussenbereich,Aussenbereich.Wasserdruck,52.157,
1625500744.629503,Bieberbau,Bieberbau.alpha.Temperatur,41.71,
1625500744.629503,Bieberbau,Bieberbau.alpha.Strom,9.595,
1625500744.629503,Spechtnest,Spechtnest.beta.Temperatur,41.52,
1625500744.629503,Spechtnest,Spechtnest.beta.Strom,10.079,
1625500744.629503,Spechtnest,Spechtnest.gamma.Temperatur,42.02,
1625500744.629503,Spechtnest,Spechtnest.gamma.Strom,11.076,
1625500744.629503,Aussenbereich,Aussenbereich.Aussentemperatur,16.9,
1625500744.629503,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.3,
1625500744.629503,Aussenbereich,Aussenbereich.Luftdruck,1011.6,
1625500744.629503,Aussenbereich,Aussenbereich.Wasserdruck,33.874,
1625500745.5498538,Bieberbau,Bieberbau.alpha.Temperatur,41.11,
1625500745.5498538,Bieberbau,Bieberbau.alpha.Strom,9.449,
1625500745.5498538,Spechtnest,Spechtnest.beta.Temperatur,41.2,
1625500745.5498538,Spechtnest,Spechtnest.beta.Strom,11.358,
1625500745.5498538,Spechtnest,Spechtnest.gamma.Temperatur,43.47,
1625500745.5498538,Spechtnest,Spechtnest.gamma.Strom,9.715,
1625500745.5498538,Aussenbereich,Aussenbereich.Aussentemperatur,17.8,
1625500745.5498538,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625500745.5498538,Aussenbereich,Aussenbereich.Luftdruck,1011.95,
1625500745.5498538,Aussenbereich,Aussenbereich.Wasserdruck,37.635,
1625500745.6438432,Bieberbau,Bieberbau.alpha.Temperatur,43.08,
1625500745.6438432,Bieberbau,Bieberbau.alpha.Strom,9.657,
1625500745.6438432,Spechtnest,Spechtnest.beta.Temperatur,42.88,
1625500745.6438432,Spechtnest,Spechtnest.beta.Strom,11.402,
1625500745.6438432,Spechtnest,Spechtnest.gamma.Temperatur,43.8,
1625500745.6438432,Spechtnest,Spechtnest.gamma.Strom,10.009,
1625500745.6438432,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625500745.6438432,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.2,
1625500745.6438432,Aussenbereich,Aussenbereich.Luftdruck,1012.83,
1625500745.6438432,Aussenbereich,Aussenbereich.Wasserdruck,30.651,
1625500746.5648386,Bieberbau,Bieberbau.alpha.Temperatur,41.27,
1625500746.5648386,Bieberbau,Bieberbau.alpha.Strom,11.233,
1625500746.5648386,Spechtnest,Spechtnest.beta.Temperatur,41.56,
1625500746.5648386,Spechtnest,Spechtnest.beta.Strom,12.023,
1625500746.5648386,Spechtnest,Spechtnest.gamma.Temperatur,41.94,
1625500746.5648386,Spechtnest,Spechtnest.gamma.Strom,9.86,
1625500746.5648386,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625500746.5648386,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,52.1,
1625500746.5648386,Aussenbereich,Aussenbereich.Luftdruck,1010.81,
1625500746.5648386,Aussenbereich,Aussenbereich.Wasserdruck,31.234,
1625500746.6598556,Bieberbau,Bieberbau.alpha.Temperatur,41.94,
1625500746.6598556,Bieberbau,Bieberbau.alpha.Strom,9.855,
1625500746.6598556,Spechtnest,Spechtnest.beta.Temperatur,41.69,
1625500746.6598556,Spechtnest,Spechtnest.beta.Strom,10.909,
1625500746.6598556,Spechtnest,Spechtnest.gamma.Temperatur,42.71,
1625500746.6598556,Spechtnest,Spechtnest.gamma.Strom,10.037,
1625500746.6598556,Aussenbereich,Aussenbereich.Aussentemperatur,17.3,
1625500746.6598556,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625500746.6598556,Aussenbereich,Aussenbereich.Luftdruck,1012.99,
1625500746.6598556,Aussenbereich,Aussenbereich.Wasserdruck,30.201,
1625500747.5705628,Bieberbau,Bieberbau.alpha.Temperatur,42.46,
1625500747.5705628,Bieberbau,Bieberbau.alpha.Strom,13.594,
1625500747.5705628,Spechtnest,Spechtnest.beta.Temperatur,39.79,
1625500747.5705628,Spechtnest,Spechtnest.beta.Strom,11.414,
1625500747.5705628,Spechtnest,Spechtnest.gamma.Temperatur,41.5,
1625500747.5705628,Spechtnest,Spechtnest.gamma.Strom,11.787,
1625500747.5705628,Aussenbereich,Aussenbereich.Aussentemperatur,17.7,
1625500747.5705628,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.8,
1625500747.5705628,Aussenbereich,Aussenbereich.Luftdruck,1011.87,
1625500747.5705628,Aussenbereich,Aussenbereich.Wasserdruck,29.368,
1625500749.141961,Bieberbau,Bieberbau.alpha.Temperatur,40.1,
1625500749.141961,Bieberbau,Bieberbau.alpha.Strom,10.009,
1625500749.141961,Spechtnest,Spechtnest.beta.Temperatur,37.7,
1625500749.141961,Spechtnest,Spechtnest.beta.Strom,8.581,
1625500749.141961,Spechtnest,Spechtnest.gamma.Temperatur,41.01,
1625500749.141961,Spechtnest,Spechtnest.gamma.Strom,11.708,
1625500749.141961,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625500749.141961,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.4,
1625500749.141961,Aussenbereich,Aussenbereich.Luftdruck,1012.57,
1625500749.141961,Aussenbereich,Aussenbereich.Wasserdruck,16.809,
1625500750.1602204,Bieberbau,Bieberbau.alpha.Temperatur,39.71,
1625500750.1602204,Bieberbau,Bieberbau.alpha.Strom,10.465,
1625500750.1602204,Spechtnest,Spechtnest.beta.Temperatur,42.24,
1625500750.1602204,Spechtnest,Spechtnest.beta.Strom,8.741,
1625500750.1602204,Spechtnest,Spechtnest.gamma.Temperatur,41.05,
1625500750.1602204,Spechtnest,Spechtnest.gamma.Strom,11.031,
1625500750.1602204,Aussenbereich,Aussenbereich.Aussentemperatur,17.1,
1625500750.1602204,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.3,
1625500750.1602204,Aussenbereich,Aussenbereich.Luftdruck,1012.58,
1625500750.1602204,Aussenbereich,Aussenbereich.Wasserdruck,26.742,
1625500751.1655686,Bieberbau,Bieberbau.alpha.Temperatur,42.4,
1625500751.1655686,Bieberbau,Bieberbau.alpha.Strom,9.813,
1625500751.1655686,Spechtnest,Spechtnest.beta.Temperatur,42.1,
1625500751.1655686,Spechtnest,Spechtnest.beta.Strom,8.858,
1625500751.1655686,Spechtnest,Spechtnest.gamma.Temperatur,41.22,
1625500751.1655686,Spechtnest,Spechtnest.gamma.Strom,9.411,
1625500751.1655686,Aussenbereich,Aussenbereich.Aussentemperatur,17.6,
1625500751.1655686,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625500751.1655686,Aussenbereich,Aussenbereich.Luftdruck,1010.25,
1625500751.1655686,Aussenbereich,Aussenbereich.Wasserdruck,31.768,
1625500752.1834173,Bieberbau,Bieberbau.alpha.Temperatur,41.85,
1625500752.1834173,Bieberbau,Bieberbau.alpha.Strom,10.119,
1625500752.1834173,Spechtnest,Spechtnest.beta.Temperatur,42.25,
1625500752.1834173,Spechtnest,Spechtnest.beta.Strom,11.991,
1625500752.1834173,Spechtnest,Spechtnest.gamma.Temperatur,42.81,
1625500752.1834173,Spechtnest,Spechtnest.gamma.Strom,11.848,
1625500752.1834173,Aussenbereich,Aussenbereich.Aussentemperatur,17.2,
1625500752.1834173,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.4,
1625500752.1834173,Aussenbereich,Aussenbereich.Luftdruck,1012.85,
1625500752.1834173,Aussenbereich,Aussenbereich.Wasserdruck,32.259,
1625500753.190388,Bieberbau,Bieberbau.alpha.Temperatur,41.35,
1625500753.190388,Bieberbau,Bieberbau.alpha.Strom,11.92,
1625500753.190388,Spechtnest,Spechtnest.beta.Temperatur,41.68,
1625500753.190388,Spechtnest,Spechtnest.beta.Strom,11.949,
1625500753.190388,Spechtnest,Spechtnest.gamma.Temperatur,41.78,
1625500753.190388,Spechtnest,Spechtnest.gamma.Strom,10.471,
1625500753.190388,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625500753.190388,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625500753.190388,Aussenbereich,Aussenbereich.Luftdruck,1012.54,
1625500753.190388,Aussenbereich,Aussenbereich.Wasserdruck,30.97,
1625500755.0173426,Bieberbau,Bieberbau.alpha.Temperatur,39.84,
1625500755.0173426,Bieberbau,Bieberbau.alpha.Strom,7.958,
1625500755.0173426,Spechtnest,Spechtnest.beta.Temperatur,39.59,
1625500755.0173426,Spechtnest,Spechtnest.beta.Strom,10.568,
1625500755.0173426,Spechtnest,Spechtnest.gamma.Temperatur,40.05,
1625500755.0173426,Spechtnest,Spechtnest.gamma.Strom,9.103,
1625500755.0173426,Aussenbereich,Aussenbereich.Aussentemperatur,17.4,
1625500755.0173426,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.0,
1625500755.0173426,Aussenbereich,Aussenbereich.Luftdruck,1010.98,
1625500755.0173426,Aussenbereich,Aussenbereich.Wasserdruck,24.856,
1625500756.0273383,Bieberbau,Bieberbau.alpha.Temperatur,40.9,
1625500756.0273383,Bieberbau,Bieberbau.alpha.Strom,10.028,
1625500756.0273383,Spechtnest,Spechtnest.beta.Temperatur,42.09,
1625500756.0273383,Spechtnest,Spechtnest.beta.Strom,11.142,
1625500756.0273383,Spechtnest,Spechtnest.gamma.Temperatur,40.56,
1625500756.0273383,Spechtnest,Spechtnest.gamma.Strom,7.641,
1625500756.0273383,Aussenbereich,Aussenbereich.Aussentemperatur,17.1,
1625500756.0273383,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.3,
1625500756.0273383,Aussenbereich,Aussenbereich.Luftdruck,1013.63,
1625500756.0273383,Aussenbereich,Aussenbereich.Wasserdruck,22.772,
1625500757.048586,Bieberbau,Bieberbau.alpha.Temperatur,41.18,
1625500757.048586,Bieberbau,Bieberbau.alpha.Strom,10.818,
1625500757.048586,Spechtnest,Spechtnest.beta.Temperatur,40.99,
1625500757.048586,Spechtnest,Spechtnest.beta.Strom,10.221,
1625500757.048586,Spechtnest,Spechtnest.gamma.Temperatur,40.65,
1625500757.048586,Spechtnest,Spechtnest.gamma.Strom,9.45,
1625500757.048586,Aussenbereich,Aussenbereich.Aussentemperatur,16.7,
1625500757.048586,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.2,
1625500757.048586,Aussenbereich,Aussenbereich.Luftdruck,1011.99,
1625500757.048586,Aussenbereich,Aussenbereich.Wasserdruck,42.298,
1625500758.0560055,Bieberbau,Bieberbau.alpha.Temperatur,42.51,
1625500758.0560055,Bieberbau,Bieberbau.alpha.Strom,10.746,
1625500758.0560055,Spechtnest,Spechtnest.beta.Temperatur,43.31,
1625500758.0560055,Spechtnest,Spechtnest.beta.Strom,11.026,
1625500758.0560055,Spechtnest,Spechtnest.gamma.Temperatur,42.78,
1625500758.0560055,Spechtnest,Spechtnest.gamma.Strom,9.579,
1625500758.0560055,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625500758.0560055,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.6,
1625500758.0560055,Aussenbereich,Aussenbereich.Luftdruck,1012.38,
1625500758.0560055,Aussenbereich,Aussenbereich.Wasserdruck,28.407,
1625500759.0710077,Bieberbau,Bieberbau.alpha.Temperatur,41.58,
1625500759.0710077,Bieberbau,Bieberbau.alpha.Strom,11.675,
1625500759.0710077,Spechtnest,Spechtnest.beta.Temperatur,41.47,
1625500759.0710077,Spechtnest,Spechtnest.beta.Strom,10.615,
1625500759.0710077,Spechtnest,Spechtnest.gamma.Temperatur,40.15,
1625500759.0710077,Spechtnest,Spechtnest.gamma.Strom,9.772,
1625500759.0710077,Aussenbereich,Aussenbereich.Aussentemperatur,17.5,
1625500759.0710077,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.5,
1625500759.0710077,Aussenbereich,Aussenbereich.Luftdruck,1011.21,
1625500759.0710077,Aussenbereich,Aussenbereich.Wasserdruck,28.192,
1625500760.7257228,Bieberbau,Bieberbau.alpha.Temperatur,40.15,
1625500760.7257228,Bieberbau,Bieberbau.alpha.Strom,9.607,
1625500760.7257228,Spechtnest,Spechtnest.beta.Temperatur,39.35,
1625500760.7257228,Spechtnest,Spechtnest.beta.Strom,9.771,
1625500760.7257228,Spechtnest,Spechtnest.gamma.Temperatur,39.65,
1625500760.7257228,Spechtnest,Spechtnest.gamma.Strom,9.567,
1625500760.7257228,Aussenbereich,Aussenbereich.Aussentemperatur,17.3,
1625500760.7257228,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,50.9,
1625500760.7257228,Aussenbereich,Aussenbereich.Luftdruck,1011.0,
1625500760.7257228,Aussenbereich,Aussenbereich.Wasserdruck,15.031,
1625500761.7343285,Bieberbau,Bieberbau.alpha.Temperatur,40.67,
1625500761.7343285,Bieberbau,Bieberbau.alpha.Strom,9.74,
1625500761.7343285,Spechtnest,Spechtnest.beta.Temperatur,40.58,
1625500761.7343285,Spechtnest,Spechtnest.beta.Strom,10.347,
1625500761.7343285,Spechtnest,Spechtnest.gamma.Temperatur,40.18,
1625500761.7343285,Spechtnest,Spechtnest.gamma.Strom,10.882,
1625500761.7343285,Aussenbereich,Aussenbereich.Aussentemperatur,16.9,
1625500761.7343285,Aussenbereich,Aussenbereich.Luftfeuchtigkeit,51.1,
1625500761.7343285,Aussenbereich,Aussenbereich.Luftdruck,1010.63,
1625500761.7343285,Aussenbereich,Aussenbereich.Wasserdruck,34.747,
1625500762.7517595,Bieberbau,Bieberbau.alpha.Temperatur,41.75,
1625500762.7517595,Bieberbau,Bieberbau.alpha.Strom,9.988,
1625500762.7517595,Spechtnest,Spechtnest.beta.Temperatur,41.58,
